"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle","DerivedDate","hhmmss","DayCat"
"58",58,"Interesting development&gt;
@easyJet launches pet house-sitting service for holidaymakers: https://t.co/GW3UFwbwab https://t.co/nMWRlL7Ogm",FALSE,0,NA,"2018/01/13 13:30:00",FALSE,NA,9.52e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","grettaschifano",0,FALSE,FALSE,NA,NA,"positive","unknown","interesting developmentgt
 launches pet housesitting service for holidaymakers","@easyJet",2018-01-13 13:30:00,13:30:00,"Noon"
"59",59,"@akinsoul @easyJet Any good?",FALSE,0,"akinsoul","2018/01/13 13:29:00",FALSE,9.52e+17,9.52e+17,398803040,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","waynewykwong",0,FALSE,FALSE,NA,NA,"positive","joy","any good","@easyJet",2018-01-13 13:29:00,13:29:00,"Noon"
"60",60,"@easyJet just boarded 13:30 flight Bristol to Fuerteventura &amp; told not enough room on plane for our hand luggage, b… https://t.co/sEI5UzWmHW",FALSE,0,"easyJet","2018/01/13 13:23:00",TRUE,NA,9.52e+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","yasmin1404",0,FALSE,FALSE,NA,NA,"positive","unknown","just boardedflight bristol to fuerteventura amp told not enough room on plane for our hand luggage b…","@easyJet",2018-01-13 13:23:00,13:23:00,"Noon"
"61",61,"@flybe “Book ahead for cheaper fares” you say?. Exeter to Geneva in mid-June (5 months away), nearly £600 return,… https://t.co/XhTf22XstF",FALSE,0,"flybe","2018/01/13 13:16:00",TRUE,NA,9.52e+17,19436397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ian_Somner",0,FALSE,FALSE,NA,NA,"positive","unknown","“book ahead for cheaper fares” you say exeter to geneva in midjunemonths away nearlyreturn…","@easyJet",2018-01-13 13:16:00,13:16:00,"Noon"
"62",62,"@easyJet Hi! We just got off your flight no EZY2922 and my friend left his wallet with a lot of money on the aircra… https://t.co/nnBlO7UGEV",FALSE,0,"easyJet","2018/01/13 13:13:00",TRUE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imtheoghoe",0,FALSE,FALSE,NA,NA,"negative","joy","hi we just got off your flight no ezy and my friend left his wallet with a lot of money on the aircra…","@easyJet",2018-01-13 13:13:00,13:13:00,"Noon"
"63",63,"I'm trying to book for a group and was wondering how do I book for more than 8. I  don't want to book 8 then there… https://t.co/xzSmMpQCJd",FALSE,0,NA,"2018/01/13 13:09:00",TRUE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveBoris",0,FALSE,FALSE,NA,NA,"neutral","unknown","im trying to book for a group and was wondering how do i book for more thanidont want to bookthen there…","@easyJet",2018-01-13 13:09:00,13:09:00,"Noon"
"64",64,"The CEO of gadget-insurance company @InMyBagRecovery looks back on the moments that made him the businessperson he… https://t.co/cqB2EL0Zdi",FALSE,1,NA,"2018/01/13 13:05:00",TRUE,NA,9.52e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","inkglobal",0,FALSE,FALSE,NA,NA,"positive","unknown","the ceo of gadgetinsurance companylooks back on the moments that made him the businessperson he…","@easyJet",2018-01-13 13:05:00,13:05:00,"Noon"
"65",65,"@Ryanair @Terravision_eu I think @easyjet is a much better company in general and I'm sure if they organized a bus… https://t.co/vBE7SB77rE",FALSE,0,"MrnMrsQ","2018/01/13 12:59:00",TRUE,9.52e+17,9.52e+17,2769809005,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrnMrsQ",0,FALSE,FALSE,NA,NA,"positive","unknown","i thinkis a much better company in general and im sure if they organized a bus…","@easyJet",2018-01-13 12:59:00,12:59:00,"Noon"
"66",66,"@thewannabegypsy @196_trip @bonvoyagelucy @Sostraveluk @socialbridgencl @35NotOut @stodsa81 @PSjdell @PalaisAziza… https://t.co/2s6bJSQXKU",FALSE,2,"thewannabegypsy","2018/01/13 12:51:00",TRUE,9.52e+17,9.52e+17,191221129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Top10Marrakech",0,FALSE,FALSE,NA,NA,"positive","unknown","…","@easyJet",2018-01-13 12:51:00,12:51:00,"Noon"
"67",67,"@easyJet Unfortunately the answer was neither satisfactory nor compliant with the law. Looking forward for a revised decision.",FALSE,0,"guestpepino","2018/01/13 12:44:00",FALSE,9.52e+17,9.52e+17,7.85e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guestpepino",0,FALSE,FALSE,NA,NA,"neutral","joy","unfortunately the answer was neither satisfactory nor compliant with the law looking forward for a revised decision","@easyJet",2018-01-13 12:44:00,12:44:00,"Noon"
"68",68,"@KLM @easyJet My 2 favorite travel mates in one picture <ed><U+00A0><U+00BE><ed><U+00B7><U+00A1><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,0,"KLM","2018/01/13 12:43:00",FALSE,9.52e+17,9.52e+17,56377143,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LifeAsEmiel",0,FALSE,FALSE,NA,NA,"positive","unknown","myfavorite travel mates in one picture ","@easyJet",2018-01-13 12:43:00,12:43:00,"Noon"
"69",69,"@easyJet Thank you, thank you for offering flight deals that make it affordable for us to ski as a family! B’th-Gen… https://t.co/ahaWsltpaV",FALSE,1,"easyJet","2018/01/13 12:41:00",TRUE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sallymackness",0,FALSE,FALSE,NA,NA,"neutral","unknown","thank you thank you for offering flight deals that make it affordable for us to ski as a family b’thgen…","@easyJet",2018-01-13 12:41:00,12:41:00,"Noon"
"70",70,"@easyJet Now you will be no longer be able to charge excessive credit and debit card fees, will you claw it back in admin fees?",FALSE,0,"easyJet","2018/01/13 12:37:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LookCwmbran",0,FALSE,FALSE,NA,NA,"positive","joy","now you will be no longer be able to charge excessive credit and debit card fees will you claw it back in admin fees","@easyJet",2018-01-13 12:37:00,12:37:00,"Noon"
"71",71,"@FraportAG calling both SKG and KVA airports and no one picks up to give airport transfer information relating to… https://t.co/D8MeCQGLSw",FALSE,1,"FraportAG","2018/01/13 12:29:00",TRUE,NA,9.52e+17,40025858,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4ngelo5",0,FALSE,FALSE,NA,NA,"positive","unknown","calling both skg and kva airports and no one picks up to give airport transfer information relating to…","@easyJet",2018-01-13 12:29:00,12:29:00,"Noon"
"72",72,"@easyJet have you got arrangements with any private transfer from KVA to SKG Airport for tomorrow the 14th? Arriving from LGW at 19:10",FALSE,0,"easyJet","2018/01/13 12:18:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4ngelo5",0,FALSE,FALSE,NA,NA,"positive","unknown","have you got arrangements with any private transfer from kva to skg airport for tomorrow the th arriving from lgw at","@easyJet",2018-01-13 12:18:00,12:18:00,"Noon"
"73",73,"Returning from @berlinairport to @GLA_Airport with @easyJet- didn't have time to see the sights but did manage to… https://t.co/YmYJZXsNwV",FALSE,0,NA,"2018/01/13 12:15:00",TRUE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gerrys_Kitchen",0,FALSE,FALSE,NA,NA,"positive","unknown","returning fromtowithdidnt have time to see the sights but did manage to…","@easyJet",2018-01-13 12:15:00,12:15:00,"Noon"
"74",74,"RT @mickgadd: @easyJet Yes. The DM continues to claim it was paid. It was not. I still can’t help but notice I’ve had not a single form of…",FALSE,0,NA,"2018/01/13 12:10:00",FALSE,NA,9.52e+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"positive","unknown","yes the dm continues to claim it was paid it was not i still can’t help but notice i’ve had not a single form of…","@easyJet",2018-01-13 12:10:00,12:10:00,"Noon"
"75",75,"RT @chlolou26: @easyJet any update on the compensation claim i queried about a week ago? Why say you’ll do it within 15 days. Nearly a mont…",FALSE,0,NA,"2018/01/13 12:10:00",FALSE,NA,9.52e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"positive","unknown","any update on the compensation claim i queried about a week ago why say you’ll do it withindays nearly a mont…","@easyJet",2018-01-13 12:10:00,12:10:00,"Noon"
"76",76,"@easyJet Yes. The DM continues to claim it was paid. It was not. I still can’t help but notice I’ve had not a singl… https://t.co/L7J1q8WSsr",FALSE,2,"easyJet","2018/01/13 12:07:00",TRUE,9.52e+17,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickgadd",2,FALSE,FALSE,NA,NA,"positive","unknown","yes the dm continues to claim it was paid it was not i still can’t help but notice i’ve had not a singl…","@easyJet",2018-01-13 12:07:00,12:07:00,"Noon"
"77",77,"Lovely day to visit the Scottish Highlands. Hassle-free flight with @easyJet . Now for the marathon drive back #NewCarFeeling",FALSE,1,NA,"2018/01/13 12:04:00",FALSE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApFricker",0,FALSE,FALSE,NA,NA,"positive","unknown","lovely day to visit the scottish highlands hasslefree flight withnow for the marathon drive back newcarfeeling","@easyJet",2018-01-13 12:04:00,12:04:00,"Noon"
"78",78,"@easyJet any update on the compensation claim i queried about a week ago? Why say you’ll do it within 15 days. Near… https://t.co/M1bH8y3iur",FALSE,3,"easyJet","2018/01/13 12:01:00",TRUE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chlolou26",2,FALSE,FALSE,NA,NA,"positive","unknown","any update on the compensation claim i queried about a week ago why say you’ll do it withindays near…","@easyJet",2018-01-13 12:01:00,12:01:00,"Noon"
"79",79,"@easyJet flying hand luggage only can i take handbag as well as carry on case?",FALSE,0,"easyJet","2018/01/13 11:54:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahmcollins_",0,FALSE,FALSE,NA,NA,"positive","unknown","flying hand luggage only can i take handbag as well as carry on case","@easyJet",2018-01-13 11:54:00,11:54:00,"Morning"
"80",80,"Im reading credit/(and in some cases) debit card charges are now a thing of past. If ive already paid in full will… https://t.co/99uByHYGNi",FALSE,0,NA,"2018/01/13 11:52:00",TRUE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prodlegacy",0,FALSE,FALSE,NA,NA,"positive","unknown","im reading creditand in some cases debit card charges are now a thing of past if ive already paid in full will…","@easyJet",2018-01-13 11:52:00,11:52:00,"Morning"
"81",81,"@flybe Your website says “cheap flights”.  Flights from Exeter to Geneva, (booking 2 months ahead!) £667 out and £3… https://t.co/54HtaZIC76",FALSE,0,"flybe","2018/01/13 11:43:00",TRUE,NA,9.52e+17,19436397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ian_Somner",0,FALSE,FALSE,NA,NA,"negative","unknown","your website says “cheap flights”flights from exeter to geneva bookingmonths aheadout and …","@easyJet",2018-01-13 11:43:00,11:43:00,"Morning"
"82",82,"@easyJet I’d like your thoughts on this, mates: https://t.co/KJRvyjqHB1",FALSE,1,"easyJet","2018/01/13 11:40:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobbyNuisance",0,FALSE,FALSE,NA,NA,"positive","joy","i’d like your thoughts on this mates","@easyJet",2018-01-13 11:40:00,11:40:00,"Morning"
"83",83,"RT @SarahBirding: @ChrisTaylor_UK @easyJet Good luck with that! They refused to give me anything after their flight was delayed by 8 hours…",FALSE,0,NA,"2018/01/13 11:36:00",FALSE,NA,9.52e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"neutral","joy","good luck with that they refused to give me anything after their flight was delayed byhours…","@easyJet",2018-01-13 11:36:00,11:36:00,"Morning"
"84",84,"@easyJet Yes, after being shouted at by German airstaff and no explanation nor apology from easyJet",FALSE,0,"easyJet","2018/01/13 11:33:00",FALSE,9.52e+17,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kerry_0",0,FALSE,FALSE,NA,NA,"positive","unknown","yes after being shouted at by german airstaff and no explanation nor apology from easyjet","@easyJet",2018-01-13 11:33:00,11:33:00,"Morning"
"85",85,"@easyJet Very unfriendly gate experience at Gatwick gate 557 this morning.",FALSE,0,"easyJet","2018/01/13 11:31:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helenreesbidder",0,FALSE,FALSE,NA,NA,"negative","unknown","very unfriendly gate experience at gatwick gatethis morning","@easyJet",2018-01-13 11:31:00,11:31:00,"Morning"
"86",86,"@ChrisTaylor_UK @easyJet Good luck with that! They refused to give me anything after their flight was delayed by 8… https://t.co/HsGA9pNuT3",FALSE,1,"ChrisTaylor_UK","2018/01/13 11:30:00",TRUE,9.52e+17,9.52e+17,20083159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahBirding",2,FALSE,FALSE,NA,NA,"neutral","joy","good luck with that they refused to give me anything after their flight was delayed by …","@easyJet",2018-01-13 11:30:00,11:30:00,"Morning"
"87",87,"@KLM @easyJet Blue: “How much for a ride sleazy jet?”",FALSE,0,"KLM","2018/01/13 11:24:00",FALSE,9.52e+17,9.52e+17,56377143,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mediafreax",0,FALSE,FALSE,NA,NA,"negative","sadness","blue “how much for a ride sleazy jet”","@easyJet",2018-01-13 11:24:00,11:24:00,"Morning"
"88",88,"@easyJet Can I take my 6 year olds booster seat with me when we fly?",FALSE,0,"easyJet","2018/01/13 11:22:00",FALSE,NA,9.52e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ericahollas",0,FALSE,FALSE,NA,NA,"positive","unknown","can i take myyear olds booster seat with me when we fly","@easyJet",2018-01-13 11:22:00,11:22:00,"Morning"
"89",89,"@akinsoul @easyJet Nice :)",FALSE,1,"akinsoul","2018/01/13 11:18:00",FALSE,9.52e+17,9.52e+17,398803040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waynewykwong",0,FALSE,FALSE,NA,NA,"positive","unknown","nice","@easyJet",2018-01-13 11:18:00,11:18:00,"Morning"
"90",90,"Super smooth landing in (slightly triste) VIE. Thanks @easyJet for another great flight! #avgeek https://t.co/OBySgsDCMJ",FALSE,1,NA,"2018/01/13 11:17:00",FALSE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akinsoul",0,FALSE,FALSE,NA,NA,"negative","joy","super smooth landing in slightly triste vie thanksfor another great flight avgeek","@easyJet",2018-01-13 11:17:00,11:17:00,"Morning"
"91",91,"@BobbyNuisance @easyJet It's an utter racket.",FALSE,2,"BobbyNuisance","2018/01/13 11:11:00",FALSE,9.52e+17,9.52e+17,3460814482,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the2ndhop",0,FALSE,FALSE,NA,NA,"negative","unknown","its an utter racket","@easyJet",2018-01-13 11:11:00,11:11:00,"Morning"
"92",92,"Morning, @easyJet. Any chance you could explain to me why I’ve just paid £52 EACH WAY to change the name on a flight a month in advance?",FALSE,1,NA,"2018/01/13 11:10:00",FALSE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobbyNuisance",0,FALSE,FALSE,NA,NA,"negative","unknown","morningany chance you could explain to me why i’ve just paideach way to change the name on a flight a month in advance","@easyJet",2018-01-13 11:10:00,11:10:00,"Morning"
"93",93,"Wow, @lay_overs I think our @easyJet #A320 is fresh from the factory. I've never flown on as new of an airplane. #AvGeek",FALSE,3,NA,"2018/01/13 10:51:00",FALSE,NA,9.52e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHusbandInTow",0,FALSE,FALSE,NA,NA,"positive","unknown","wowi think oura is fresh from the factory ive never flown on as new of an airplane avgeek","@easyJet",2018-01-13 10:51:00,10:51:00,"Morning"
"94",94,"@Adithatsme @easyJet I'm literally so excited now <ed><U+00A0><U+00BD><ed><U+00B2><U+0083> it can't come quick enough!!",FALSE,1,"Adithatsme","2018/01/13 10:31:00",FALSE,9.52e+17,9.52e+17,345558139,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josieellen__",0,FALSE,FALSE,NA,NA,"positive","unknown","im literally so excited now  it cant come quick enough","@easyJet",2018-01-13 10:31:00,10:31:00,"Morning"
"95",95,"@josieellen__ @easyJet Too excited to follow you on that journey <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,"josieellen__","2018/01/13 10:30:00",FALSE,9.52e+17,9.52e+17,289485058,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adithatsme",0,FALSE,FALSE,NA,NA,"positive","unknown","too excited to follow you on that journey ","@easyJet",2018-01-13 10:30:00,10:30:00,"Morning"
"96",96,"RT @WhatDontIGot: @easyJet don't bother responding with a copy paste link to your compensation page.",FALSE,0,NA,"2018/01/13 10:28:00",FALSE,NA,9.52e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"negative","anger","dont bother responding with a copy paste link to your compensation page","@easyJet",2018-01-13 10:28:00,10:28:00,"Morning"
